sample,GPSC,merge_history
15940_7#20,38,38
17175_4#57,38,38
16453_3#16,38,38
13091_4#15,38,38
28177_3#42,38,38
13682_2#93,38,38
24371_8#312,38,38
20427_5#55,38,38
13414_1#90,38,38
17966_5#179,38,38
29330_2#196,38,38
14257_1#7,38,38
22667_7#138,38,38
11860_4#10,38,38
15682_2#57,38,38
24820_2#127,38,38
22841_3#143,38,38
13682_2#52,38,38
6569_8#9,38,38
31664_1#162,38,38
11826_1#71,38,38
15841_1#73,38,38
23584_8#150,38,38
13414_3#21,38,38
13414_1#65,38,38
17966_5#133,38,38
21946_6#238,38,38
13091_1#22,38,38
12273_1#93,38,38
22841_1#82,38,38
13414_2#11,38,38
15995_2#40,38,38
17059_8#70,38,38
13091_4#91,38,38
32036_8#367,37,37
15841_1#81,37,37
14257_1#54,37,37
15841_1#12,37,37
14723_4#54,37,37
14673_6#29,37,37
32139_2#45,37,37
14913_6#35,37,37
14723_6#49,37,37
31958_2#201,37,37
15731_8#30,37,37
32139_2#296,37,37
14913_7#27,37,37
15731_8#83,37,37
14673_6#75,37,37
14566_4#34,37,37
14412_1#75,37,37
13415_4#11,37,37
14913_3#75,37,37
8016_3#65,37,37
15841_3#9,37,37
13470_1#88,37,37
13415_8#6,37,37
14913_3#52,37,37
31958_2#234,37,37
32139_3#281,37,37
14566_5#72,37,37
32036_8#205,37,37
15841_3#95,37,37
12291_6#30,37,37
15841_2#31,37,37
31958_2#267,37,37
12837_3#29,37,37
14673_5#43,37,37
15841_1#29,37,37
15731_8#68,37,37
13414_8#57,37,37
32139_3#68,37,37
31919_2#116,37,37
12837_2#78,37,37
31919_2#309,37,37
32036_8#37,37,37
17175_5#56,37,37
15995_2#175,37,37
14673_6#12,37,37
12291_6#47,37,37
13415_6#47,37,37
15873_1#51,37,37
32820_2#173,37,37
15841_5#74,37,37
32139_3#123,37,37
17175_8#8,37,37
15841_5#95,37,37
15995_1#75,37,37
15731_8#66,37,37
14673_6#49,37,37
14673_5#22,37,37
15841_5#79,37,37
14566_6#50,37,37
15873_1#52,37,37
12837_5#19,37,37
15731_8#31,37,37
32139_3#339,37,37
32139_3#15,37,37
14673_6#53,37,37
15731_8#64,37,37
17175_5#90,37,37
15841_1#72,37,37
32036_8#4,37,37
32139_2#85,37,37
15841_5#14,37,37
32036_8#283,37,37
32139_2#147,37,37
15841_3#57,37,37
15874_1#57,37,37
17150_4#37,37,37
15841_1#53,37,37
31958_2#92,37,37
14566_6#2,37,37
32036_8#93,37,37
32139_2#156,37,37
32139_2#279,37,37
15874_1#20,37,37
32036_8#280,37,37
14257_1#85,37,37
14673_6#17,37,37
14723_2#53,37,37
32139_2#233,37,37
15731_8#54,37,37
32139_3#39,37,37
14913_7#20,37,37
17059_8#68,37,37
14412_1#57,37,37
15841_1#25,37,37
32036_8#43,37,37
14723_6#31,37,37
17175_6#78,37,37
15995_1#23,37,37
32036_8#269,37,37
14673_6#76,37,37
14723_6#40,37,37
14555_3#47,37,37
14673_6#27,37,37
32139_2#210,37,37
15841_3#18,37,37
14723_6#35,37,37
14412_1#34,37,37
14257_1#59,37,37
14913_5#20,37,37
15995_1#54,37,37
31919_2#14,37,37
17175_5#14,37,37
31958_2#330,37,37
32139_2#285,37,37
32139_2#38,37,37
17150_6#29,37,37
14555_3#89,37,37
17175_5#59,37,37
17059_8#44,37,37
14723_4#29,37,37
14555_4#93,37,37
14673_6#20,37,37
31919_2#114,37,37
15995_1#48,37,37
31958_2#76,37,37
32139_2#178,37,37
32139_3#27,37,37
32036_8#111,37,37
15731_8#65,37,37
32139_3#306,37,37
12837_4#80,37,37
32139_2#69,37,37
15841_1#60,37,37
15995_1#82,37,37
13415_4#77,37,37
15874_1#92,37,37
14412_1#42,37,37
32139_2#134,37,37
32139_3#157,37,37
8016_3#50,37,37
14723_6#39,37,37
14257_1#9,37,37
14913_6#20,37,37
15841_1#82,37,37
15841_4#4,37,37
12837_4#43,37,37
15731_8#16,37,37
14673_6#43,37,37
14257_1#62,37,37
32139_3#314,37,37
14412_1#26,37,37
14566_5#73,37,37
31958_2#297,37,37
32139_2#337,37,37
32139_2#228,37,37
17138_5#9,37,37
32036_8#342,37,37
14410_8#84,37,37
14412_2#64,37,37
14673_6#4,37,37
15995_1#147,37,37
14412_1#10,37,37
32139_4#212,37,37
32139_2#5,37,37
14410_8#80,37,37
32139_2#118,37,37
13415_6#22,37,37
15873_1#66,37,37
31919_2#244,37,37
14723_4#68,37,37
17059_8#77,37,37
31919_2#271,37,37
31958_2#353,37,37
14257_1#51,37,37
14673_5#94,37,37
15731_8#60,37,37
32036_8#121,37,37
32036_8#187,37,37
14913_5#88,37,37
15995_1#42,37,37
14723_4#39,37,37
31919_2#351,37,37
17059_6#67,37,37
13415_5#13,37,37
15873_1#81,37,37
17175_6#28,37,37
14673_5#85,37,37
12162_1#12,37,37
14257_1#89,37,37
14913_7#44,37,37
31919_2#317,37,37
14566_4#36,37,37
15873_1#88,37,37
32139_2#332,37,37
15841_1#34,37,37
32139_3#340,37,37
14410_8#18,37,37
31919_2#151,37,37
14723_6#50,37,37
32139_2#192,37,37
12291_6#59,37,37
14412_1#58,37,37
15731_8#2,37,37
15995_2#25,37,37
32139_3#162,37,37
31958_2#361,37,37
32139_3#209,37,37
32139_4#105,37,37
17059_8#22,37,37
13415_8#48,37,37
32036_8#112,37,37
32820_2#86,37,37
14673_5#42,37,37
32139_3#102,37,37
14257_1#84,37,37
13470_1#29,37,37
14673_5#55,37,37
15277_1#28,37,37
15841_1#94,37,37
15995_1#32,37,37
32036_8#336,37,37
32139_2#187,37,37
32139_3#45,37,37
13415_7#96,37,37
32139_4#151,37,37
32036_8#260,37,37
15841_3#49,37,37
32820_2#147,37,37
13415_5#71,37,37
15841_2#72,37,37
32036_8#219,37,37
32139_2#359,37,37
32036_8#303,37,37
14555_4#49,37,37
17150_6#16,37,37
31919_2#58,37,37
17138_4#61,37,37
21903_8#230,29,29
15191_8#49,29,29
21903_8#322,29,29
15873_7#66,29,29
6512_2#20,29,29
15940_2#46,29,29
22709_8#284,29,29
11822_1#12,29,29
11860_7#73,29,29
13682_1#42,29,29
21903_8#323,29,29
21903_8#223,29,29
21946_6#207,29,29
22695_3#211,29,29
13681_2#8,29,29
14723_1#73,29,29
22695_3#212,29,29
21946_6#185,29,29
23495_7#37,29,29
11861_2#68,29,29
11791_1#4,29,29
13682_2#65,29,29
15940_4#17,29,29
15940_2#31,29,29
22695_3#156,29,29
13682_1#58,29,29
14723_1#71,29,29
22695_3#231,29,29
22984_8#84,29,29
14723_1#68,29,29
21903_8#28,29,29
22695_3#10,29,29
6470_5#13,29,29
15874_8#7,29,29
15191_5#27,29,29
15873_7#51,29,29
22695_3#124,29,29
21946_6#220,29,29
15874_8#51,29,29
6470_5#20,29,29
15873_7#28,29,29
6486_6#11,29,29
6486_7#13,29,29
15940_2#7,29,29
23495_7#19,29,29
14937_1#20,29,29
22984_8#91,29,29
6472_7#13,29,29
23495_7#32,29,29
23495_7#71,29,29
6512_1#2,29,29
22841_4#152,29,29
6593_2#12,29,29
22709_8#322,29,29
21903_8#344,29,29
22841_1#29,29,29
6569_8#7,29,29
22695_3#173,29,29
11861_4#93,29,29
13353_7#41,29,29
15940_4#12,29,29
6472_6#18,29,29
6512_4#10,29,29
16399_8#17,29,29
11860_5#92,29,29
21903_8#132,29,29
6470_3#20,29,29
21053_8#106,29,29
12291_4#19,29,29
15682_6#7,29,29
21946_6#290,29,29
21946_6#328,29,29
23495_7#58,29,29
12673_6#19,29,29
19536_2#4,29,29
21903_8#287,29,29
6512_3#3,29,29
13682_1#25,29,29
15873_7#55,29,29
22984_8#85,29,29
21903_8#186,29,29
21903_8#294,29,29
22984_8#40,29,29
6472_8#13,29,29
23495_7#27,29,29
22695_3#137,29,29
22695_3#272,29,29
21946_6#339,29,29
15940_2#49,29,29
22841_3#70,29,29
21946_6#249,29,29
13682_2#42,29,29
22695_3#262,29,29
21903_8#338,29,29
21903_8#156,29,29
21903_8#248,29,29
13091_4#51,29,29
6593_2#16,29,29
9953_7#33,29,29
11860_5#59,29,29
6486_6#1,29,29
10754X42_140620_D00294_0106_AC4FB4ANXX_5,29,29
23584_8#173,29,29
21903_8#337,29,29
12274_6#29,29,29
15191_7#77,29,29
17794_3#79,29,29
22695_3#65,29,29
15191_7#73,29,29
23495_7#91,29,29
6472_6#8,29,29
6593_2#3,29,29
15191_7#74,29,29
22695_3#111,29,29
14673_3#54,29,29
10050_2#20,29,29
11826_4#53,29,29
11860_6#55,29,29
22695_3#153,29,29
11658_1#2,29,29
21946_6#269,29,29
15277_1#42,29,29
22695_3#316,29,29
22695_3#117,29,29
23495_7#20,29,29
6472_7#6,29,29
14723_1#72,29,29
6512_7#13,29,29
17794_7#48,29,29
13682_1#65,29,29
21946_6#112,29,29
21903_8#349,29,29
22695_3#253,29,29
12673_6#38,29,29
6570_1#9,29,29
21903_8#109,29,29
15940_2#45,29,29
21903_8#366,29,29
13682_1#30,29,29
21903_8#209,29,29
22709_8#318,29,29
6512_2#16,29,29
6593_2#9,29,29
11511_7#14,29,29
21946_6#257,29,29
6486_8#11,29,29
23495_7#10,29,29
11826_4#41,29,29
11861_1#25,29,29
21903_8#316,29,29
7622_5#74,29,29
15682_7#47,29,29
6472_6#13,29,29
22695_3#184,29,29
23495_7#24,29,29
21903_8#33,29,29
21946_6#129,29,29
7622_2#20,29,29
22709_8#307,29,29
21903_8#16,29,29
21946_6#194,29,29
22709_8#339,29,29
13682_2#58,29,29
22841_1#20,29,29
21946_6#280,29,29
6512_1#21,29,29
11861_3#61,29,29
22984_8#81,29,29
21903_8#298,29,29
22695_3#255,29,29
22984_8#64,29,29
15940_2#33,29,29
21903_8#189,29,29
11861_4#59,29,29
6486_8#22,29,29
13682_2#30,29,29
14937_1#8,29,29
12673_6#18,29,29
23495_7#94,29,29
15874_8#8,29,29
11657_2#86,29,29
6472_8#12,29,29
14566_8#87,29,29
14723_6#53,29,29
11861_1#84,29,29
13681_1#8,29,29
10868_6#79,29,29
22695_3#129,29,29
22984_8#19,29,29
13224_7#8,29,29
6512_3#4,29,29
15874_8#40,29,29
22709_8#293,29,29
10754X157_140620_D00294_0106_AC4FB4ANXX_6,29,29
6512_3#1,29,29
21903_8#365,29,29
15191_7#72,29,29
6512_1#17,29,29
15940_2#15,29,29
14723_1#61,29,29
21903_8#313,29,29
15940_4#16,29,29
13681_1#45,29,29
13682_2#25,29,29
23495_7#25,29,29
6593_2#13,29,29
17794_4#74,29,29
6472_6#12,29,29
13681_1#16,29,29
22695_3#8,29,29
21946_6#52,29,29
21903_8#252,29,29
11511_7#60,29,29
6512_1#13,29,29
15191_7#78,29,29
21903_8#348,29,29
15682_7#57,29,29
21903_8#341,29,29
21903_8#126,29,29
22695_3#209,29,29
15191_7#15,29,29
21946_6#162,29,29
21903_8#13,29,29
21946_6#57,29,29
22695_3#208,29,29
22709_8#343,29,29
6470_5#11,29,29
6512_7#6,29,29
6593_2#8,29,29
14566_8#88,29,29
22709_8#351,29,29
6512_4#8,29,29
13091_1#30,29,29
21946_6#59,29,29
21903_8#234,29,29
46872_2#208,1001,1001
46872_2#37,1001,1001
46872_2#295,1001,1001
46872_2#150,1001,1001
46872_2#100,1001,1001
46872_2#74,1001,1001
46972_1#106,1001,1001
43941_1#193,1001,1001
46972_1#294,1001,1001
46872_1#332,1001,1001
46872_2#106,1001,1001
46872_2#137,1001,1001
46972_1#229,1001,1001
46872_2#116,1001,1001
46872_2#172,1001,1001
46872_2#313,1001,1001
43941_1#261,1001,1001
46872_2#366,1001,1001
47167_1#348,1001,1001
46872_2#332,1001,1001
46872_2#108,1001,1001
46872_2#268,1001,1001
46872_2#201,1001,1001
46972_1#224,1001,1001
46972_1#337,1001,1001
43941_1#35,1001,1001
46972_1#143,1001,1001
46872_2#263,1001,1001
46972_1#88,1001,1001
46872_1#364,1001,1001
46872_2#241,1001,1001
46872_2#50,1001,1001
47167_1#156,1001,1001
46972_1#23,1001,1001
46872_1#38,1001,1001
46872_2#238,1001,1001
46972_1#54,1001,1001
46872_2#258,1001,1001
46972_1#120,1001,1001
46872_2#32,1001,1001
47167_1#210,1001,1001
46972_1#172,1001,1001
46972_1#22,1001,1001
46872_1#153,1001,1001
46972_1#79,1001,1001
43941_1#225,1001,1001
46872_2#199,1001,1001
46872_2#309,1001,1001
46872_1#298,1001,1001
46972_1#1,1001,1001
46972_1#40,1001,1001
46872_2#95,1001,1001
46972_1#129,1001,1001
46972_1#163,1001,1001
46872_2#72,1001,1001
46872_2#189,1001,1001
46872_2#218,1001,1001
46972_1#379,1001,1001
47167_1#212,1001,1001
46972_1#3,1001,1001
46972_1#300,1001,1001
46872_2#142,1001,1001
46972_1#196,1001,1001
43941_1#3,1001,1001
46872_2#224,1001,1001
46972_1#208,1001,1001
47167_1#222,1001,1001
46872_2#265,1001,1001
46872_2#336,1001,1001
46872_1#262,1001,1001
46972_1#289,1001,1001
46972_1#301,1001,1001
43941_1#184,1001,1001
46972_1#84,1001,1001
46972_1#281,1001,1001
47167_1#312,1001,1001
46972_1#122,1001,1001
46972_1#254,1001,1001
46972_1#177,1001,1001
46872_2#90,1001,1001
46872_1#230,1001,1001
43941_1#230,1001,1001
46872_2#220,1001,1001
46972_1#204,1001,1001
46872_2#185,1001,1001
46972_1#340,1001,1001
46972_1#90,1001,1001
46872_2#324,1001,1001
46972_1#223,1001,1001
47167_1#114,1001,1001
46972_1#384,1001,1001
43941_1#145,1001,1001
46872_2#84,1001,1001
47167_1#122,1001,1001
47167_1#248,1001,1001
47167_1#346,1001,1001
46972_1#133,1001,1001
46872_2#88,1001,1001
46872_2#164,1001,1001
46872_2#296,1001,1001
43941_1#229,1001,1001
46972_1#222,1001,1001
43941_1#245,1001,1001
46872_1#187,1001,1001
43941_1#223,1001,1001
43941_1#75,1001,1001
46972_1#335,1001,1001
47167_1#246,1001,1001
46872_1#36,1001,1001
46872_2#373,1001,1001
46972_1#271,1001,1001
46972_1#237,1001,1001
43941_1#182,1001,1001
46972_1#309,1001,1001
46872_2#114,1001,1001
46872_2#281,1001,1001
46872_2#128,1001,1001
46872_2#247,1001,1001
47167_1#188,1001,1001
46972_1#110,1001,1001
46972_1#327,1001,1001
46972_1#303,1001,1001
46972_1#313,1001,1001
46872_2#159,1001,1001
46872_2#38,1001,1001
47167_1#308,1001,1001
46872_1#46,1001,1001
46972_1#104,1001,1001
46972_1#135,1001,1001
46972_1#11,1001,1001
43941_1#99,1001,1001
46872_2#155,1001,1001
46972_1#159,1001,1001
46872_2#244,1001,1001
46972_1#369,1001,1001
46972_1#312,1001,1001
46872_2#298,1001,1001
46872_2#85,1001,1001
46872_2#305,1001,1001
46872_1#44,1001,1001
46972_1#156,1001,1001
46872_2#328,1001,1001
46872_2#335,1001,1001
47167_1#343,1001,1001
46872_2#62,1001,1001
43941_1#131,1001,1001
46972_1#100,1001,1001
46972_1#373,1001,1001
46872_2#219,1001,1001
46972_1#350,1001,1001
46872_1#234,1001,1001
46872_2#15,1001,1001
46872_2#162,1001,1001
46872_2#210,1001,1001
46972_1#20,1001,1001
46972_1#59,1001,1001
47167_1#254,1001,1001
46972_1#17,1001,1001
47167_1#244,1001,1001
46972_1#257,1001,1001
43941_1#220,1001,1001
43941_1#133,1001,1001
46872_2#151,1001,1001
43941_1#41,1001,1001
43941_1#189,1001,1001
47167_1#160,1001,1001
47167_1#282,1001,1001
46872_1#367,1001,1001
46872_2#228,1001,1001
47167_1#224,1001,1001
46972_1#351,1001,1001
46872_2#120,1001,1001
46872_1#57,1001,1001
43941_1#278,1001,1001
46972_1#146,1001,1001
43941_1#238,1001,1001
47167_1#94,1001,1001
46972_1#277,1001,1001
46872_2#290,1001,1001
46972_1#372,1001,1001
46872_2#96,1001,1001
46872_1#27,1001,1001
46972_1#142,1001,1001
46872_1#74,1001,1001
46872_2#253,1001,1001
46872_2#188,1001,1001
46872_1#155,1001,1001
46972_1#290,1001,1001
47167_1#154,1001,1001
46872_2#60,1001,1001
46872_1#49,1001,1001
46872_2#110,1001,1001
46872_2#80,1001,1001
46972_1#293,1001,1001
46872_1#181,1001,1001
46872_2#367,1001,1001
46872_2#270,1001,1001
46872_2#330,1001,1001
46972_1#165,1001,1001
46972_1#381,1001,1001
46872_2#56,1001,1001
46972_1#365,1001,1001
46972_1#41,1001,1001
46972_1#50,1001,1001
43941_1#205,1001,1001
46872_1#334,1001,1001
46872_2#249,1001,1001
46972_1#26,1001,1001
46872_2#124,1001,1001
46872_2#271,1001,1001
46872_2#40,1001,1001
46972_1#144,1001,1001
46872_2#45,1001,1001
46972_1#45,1001,1001
46872_1#108,1001,1001
46872_2#190,1001,1001
46872_2#202,1001,1001
46972_1#21,1001,1001
46872_2#217,1001,1001
46872_2#3,1001,1001
43941_1#235,1001,1001
46872_2#277,1001,1001
43941_1#97,1001,1001
46872_2#140,1001,1001
46872_2#163,1001,1001
46972_1#242,1001,1001
46872_2#104,1001,1001
46872_2#122,1001,1001
46872_2#184,1001,1001
46872_2#54,1001,1001
46972_1#6,1001,1001
46972_1#81,1001,1001
6823_5#14,28,28
15682_4#69,28,28
6259_7#3,28,28
6841_7#24,28,28
6949_2#23,28,28
7038_7#13,28,28
7054_6#5,28,28
7092_6#12,28,28
7068_4#10,28,28
6631_4#2,28,28
6791_6#14,28,28
6593_5#12,28,28
6938_7#11,28,28
6259_8#5,28,28
6755_6#3,28,28
15682_5#27,28,28
6807_1#18,28,28
6925_8#24,28,28
6805_4#6,28,28
9803_8#3,28,28
7011_6#2,28,28
6259_8#7,28,28
9803_7#54,28,28
6871_2#2,28,28
6823_4#16,28,28
6593_5#14,28,28
6259_5#20,28,28
7038_4#15,28,28
6631_2#12,28,28
6805_4#18,28,28
6899_6#16,28,28
6259_5#5,28,28
6755_3#14,28,28
6673_8#16,28,28
6630_3#17,28,28
6823_7#14,28,28
6753_1#10,28,28
7038_5#21,28,28
6755_6#1,28,28
6899_5#19,28,28
6730_7#4,28,28
6631_1#11,28,28
6775_2#5,28,28
7004_8#86,28,28
6983_3#70,28,28
6840_4#4,28,28
6899_6#5,28,28
6938_7#21,28,28
7054_5#12,28,28
6899_7#8,28,28
7068_4#3,28,28
6755_4#2,28,28
6753_2#19,28,28
6983_2#11,28,28
6755_2#2,28,28
9803_8#50,28,28
6731_5#24,28,28
6807_2#21,28,28
6949_3#16,28,28
6753_3#10,28,28
6775_1#12,28,28
9803_7#80,28,28
6710_7#13,28,28
6983_7#59,28,28
6714_7#19,28,28
6805_3#11,28,28
6259_7#24,28,28
6649_8#7,28,28
6899_6#4,28,28
6630_1#2,28,28
6630_2#7,28,28
6925_4#5,28,28
7092_6#23,28,28
6871_2#4,28,28
6259_5#3,28,28
6925_6#7,28,28
6823_7#13,28,28
6631_6#21,28,28
6730_3#22,28,28
6714_7#6,28,28
6899_4#20,28,28
6972_2#15,28,28
6899_5#18,28,28
6983_5#16,28,28
9803_7#45,28,28
6840_3#5,28,28
7004_8#76,28,28
6730_4#5,28,28
6664_1#7,28,28
6680_7#6,28,28
7004_6#48,28,28
6938_8#14,28,28
6949_2#3,28,28
6631_4#14,28,28
6631_7#14,28,28
6649_8#21,28,28
6805_3#19,28,28
7054_5#16,28,28
7004_6#38,28,28
7038_8#31,28,28
6899_4#7,28,28
6899_5#1,28,28
6736_7#2,28,28
5737_7#11,28,28
6925_8#7,28,28
6805_6#23,28,28
6983_8#81,28,28
7011_4#14,28,28
6899_4#24,28,28
6630_4#5,28,28
6730_6#19,28,28
6730_6#23,28,28
6755_5#14,28,28
6807_2#2,28,28
6983_5#4,28,28
7011_5#20,28,28
7004_7#53,28,28
6805_3#5,28,28
6938_8#6,28,28
9803_7#38,28,28
6730_6#3,28,28
6753_4#19,28,28
7004_7#49,28,28
7054_4#8,28,28
9803_7#61,28,28
9803_8#7,28,28
7011_5#18,28,28
7038_6#22,28,28
6680_4#16,28,28
6805_2#12,28,28
15682_3#40,28,28
6736_8#2,28,28
6823_3#19,28,28
9803_7#39,28,28
15682_3#76,28,28
6983_6#32,28,28
6710_8#2,28,28
6730_8#9,28,28
7054_4#10,28,28
6823_4#21,28,28
6938_5#12,28,28
6593_5#6,28,28
6710_6#23,28,28
6259_7#16,28,28
6714_8#17,28,28
6983_3#66,28,28
6730_4#14,28,28
6805_2#20,28,28
6805_6#16,28,28
15682_5#23,28,28
7038_6#5,28,28
6631_1#12,28,28
6753_4#12,28,28
6840_3#19,28,28
6805_4#22,28,28
31585_6#209,28,28
6631_1#2,28,28
6736_6#4,28,28
24276_2#134,28,28
7068_4#6,28,28
6710_7#9,28,28
6736_4#1,28,28
6805_2#10,28,28
6791_6#5,28,28
6983_2#22,28,28
6983_2#9,28,28
6840_3#20,28,28
9803_7#48,28,28
6841_7#18,28,28
6259_7#17,28,28
6949_1#1,28,28
6631_6#13,28,28
6840_4#2,28,28
7038_4#3,28,28
9803_7#60,28,28
6775_2#10,28,28
6899_7#5,28,28
6753_1#1,28,28
6710_5#18,28,28
6925_6#8,28,28
23430_2#112,28,28
6730_1#2,28,28
6593_5#15,28,28
6259_8#17,28,28
6680_4#2,28,28
6823_7#24,28,28
6925_6#15,28,28
6840_1#11,28,28
6925_4#9,28,28
6972_2#4,28,28
6755_3#24,28,28
6805_3#12,28,28
9803_7#63,28,28
6805_6#9,28,28
7038_7#18,28,28
6830_3#2,28,28
6938_5#15,28,28
6631_3#22,28,28
6983_2#13,28,28
24371_8#163,28,28
6755_4#18,28,28
6630_4#23,28,28
6630_3#23,28,28
6925_3#24,28,28
6949_4#9,28,28
7068_4#18,28,28
7011_5#21,28,28
6925_5#10,28,28
6840_3#13,28,28
6805_7#23,28,28
6680_4#4,28,28
6899_5#21,28,28
6983_2#19,28,28
6714_8#7,28,28
6730_8#20,28,28
7038_4#19,28,28
6631_4#3,28,28
15682_4#89,28,28
6631_5#3,28,28
6823_3#7,28,28
6823_5#9,28,28
6925_8#16,28,28
6925_3#18,28,28
6730_1#24,28,28
6972_5#14,28,28
6972_3#8,28,28
17428_8#173,53,53
17794_7#91,53,53
17870_7#134,53,53
21523_1#51,53,53
24371_8#151,53,53
9221_5#80,53,53
16453_2#34,53,53
19341_1#132,53,53
9221_2#28,53,53
9262_3#84,53,53
15873_2#21,53,53
19183_3#9,53,53
15873_4#20,53,53
20402_4#15,53,53
14936_5#57,53,53
15378_3#89,53,53
9221_2#26,53,53
15873_2#31,53,53
24371_8#57,53,53
14520_7#49,53,53
20402_4#136,53,53
22276_1#29,53,53
20402_4#162,53,53
9221_4#15,53,53
21999_8#173,53,53
14723_2#48,53,53
14520_7#31,53,53
9221_5#53,53,53
21523_1#131,53,53
15531_2#41,53,53
17870_8#64,53,53
21523_1#145,53,53
15531_5#29,53,53
12290_2#68,53,53
9789_4#68,53,53
28516_1#132,53,53
28177_3#329,53,53
31664_1#204,53,53
21523_1#63,53,53
24497_7#18,53,53
15873_4#7,53,53
9221_5#54,53,53
9221_3#64,53,53
21523_1#15,53,53
14410_7#40,53,53
22667_7#116,53,53
15531_3#93,53,53
17870_7#138,53,53
9221_4#23,53,53
12378_2#68,53,53
15378_3#76,53,53
19646_1#109,53,53
15873_2#44,53,53
28177_3#348,53,53
14520_5#34,53,53
17428_8#190,53,53
19646_1#7,53,53
15531_3#29,53,53
15873_5#22,53,53
17428_8#124,53,53
9221_2#29,53,53
9263_8#88,53,53
19183_3#101,53,53
24371_8#31,53,53
9221_4#48,53,53
17428_8#24,53,53
17794_7#131,53,53
17428_8#117,53,53
21523_1#74,53,53
19341_1#104,53,53
9221_2#27,53,53
9221_4#14,53,53
28420_2#103,53,53
17428_8#94,53,53
28042_2#63,53,53
14520_7#69,53,53
24371_8#154,53,53
9221_4#16,53,53
9789_2#35,53,53
22276_1#31,53,53
21523_1#164,53,53
21523_1#165,53,53
28177_3#321,53,53
15873_2#30,53,53
17428_8#138,53,53
17428_8#170,53,53
21523_1#156,53,53
9262_3#53,53,53
19646_1#110,53,53
21485_1#55,53,53
9789_2#19,53,53
22276_1#25,53,53
15378_3#44,53,53
12290_3#38,53,53
17794_7#102,53,53
17428_8#159,53,53
31664_1#316,53,53
14520_7#63,53,53
28420_2#101,53,53
15378_2#44,53,53
14520_4#16,53,53
17794_7#169,53,53
14520_5#48,53,53
21523_1#152,53,53
15873_3#28,53,53
21523_1#163,53,53
15378_4#89,53,53
14520_5#4,53,53
19183_3#16,53,53
28042_2#213,53,53
24371_8#166,53,53
20402_4#21,53,53
28177_3#235,53,53
15531_2#24,53,53
9263_8#93,53,53
15873_2#46,53,53
19341_3#138,53,53
14520_7#19,53,53
28177_3#71,53,53
9221_5#63,53,53
24371_8#280,53,53
14520_4#78,53,53
21523_1#166,53,53
15873_3#27,53,53
21485_1#118,53,53
24371_8#153,53,53
24371_8#32,53,53
9221_5#87,53,53
14937_1#46,53,53
17870_7#103,53,53
21523_1#110,53,53
15531_4#79,53,53
15873_5#36,53,53
19646_1#122,53,53
22276_1#116,53,53
22276_3#35,53,53
15873_2#33,53,53
19341_2#124,53,53
15378_3#56,53,53
14520_4#73,53,53
21523_1#130,53,53
12290_2#32,53,53
9262_4#47,53,53
14520_5#38,53,53
11791_1#59,53,53
17794_7#94,53,53
14520_7#39,53,53
17428_8#119,53,53
22276_1#121,53,53
28177_3#143,53,53
15378_3#33,53,53
16399_7#46,53,53
9262_4#32,53,53
15873_3#46,53,53
9221_5#14,53,53
21485_1#91,53,53
9789_4#29,53,53
28177_3#78,53,53
14520_5#9,53,53
16399_6#38,53,53
6406_5#14,53,53
28177_3#9,53,53
14520_5#15,53,53
17794_7#18,53,53
17794_7#39,53,53
15873_4#47,53,53
6972_7#74,53,53
19183_3#143,53,53
16399_7#48,53,53
15873_3#42,53,53
19341_1#19,53,53
24371_8#142,53,53
28042_2#164,53,53
21523_1#137,53,53
28177_3#361,53,53
18456_1#28,53,53
21523_1#26,53,53
15873_2#19,53,53
17870_7#176,53,53
28516_1#4,53,53
14520_5#86,53,53
14520_7#24,53,53
9221_3#63,53,53
9221_4#17,53,53
21523_1#155,53,53
14520_4#3,53,53
17794_7#138,53,53
19341_1#111,53,53
15531_3#22,53,53
9789_4#45,53,53
17794_8#81,53,53
17428_8#161,53,53
15873_2#22,53,53
16399_5#52,53,53
15873_2#14,53,53
19183_3#5,53,53
28177_3#18,53,53
17428_8#152,53,53
17870_7#112,53,53
9221_4#24,53,53
14520_4#67,53,53
19341_2#17,53,53
22276_1#88,53,53
14520_4#86,53,53
17428_8#130,53,53
14936_5#60,53,53
17794_8#84,53,53
9789_3#52,53,53
22276_1#177,53,53
28420_2#214,53,53
15378_2#92,53,53
22276_1#132,53,53
14936_5#46,53,53
9221_5#79,53,53
19341_1#152,53,53
9221_4#47,53,53
28420_2#178,53,53
28420_2#274,53,53
15873_2#26,53,53
12290_2#48,53,53
28177_3#357,53,53
17794_7#42,53,53
22027_1#168,53,53
21523_1#20,53,53
15531_2#22,53,53
23430_3#155,45,45
15940_3#72,45,45
7038_7#14,45,45
6730_3#10,45,45
23430_3#90,45,45
15940_5#11,45,45
6925_4#2,45,45
24820_2#8,45,45
13414_2#61,45,45
15940_1#69,45,45
6631_7#3,45,45
6753_4#23,45,45
6925_1#66,45,45
11822_1#90,45,45
23430_2#135,45,45
7622_2#14,45,45
15940_7#47,45,45
29102_1#58,45,45
6949_3#6,45,45
7038_7#15,45,45
9950_1#67,45,45
9950_1#69,45,45
23430_2#64,45,45
15940_6#85,45,45
9803_7#44,45,45
29330_2#371,45,45
6755_2#18,45,45
7054_5#10,45,45
24497_7#133,45,45
7092_6#13,45,45
6899_4#3,45,45
23164_8#160,45,45
23430_2#140,45,45
15940_5#50,45,45
31588_4#227,45,45
6823_7#18,45,45
